,Date,I_ext,a,b,Tl_a,SSPC_MBD,SSPC_MAPD,SSPC_RMSD,SSPC_MAD,SSPC_SD,SSPC_NSE_o_R2,SSPC_SBF,SSPC_U95,SSPC_TS,SSPC_WIA,SSPC_LCE,SSPC_KSI,SSPC_OVER,SSPC_CPI,ESRA_RMSD,ESRA_KSI,ESRA_OVER,ESRA_CPI,I&P_RMSD,HLJ_RMSD,Mghouchi_RMSD,Biga_RMSD,FR1999_RMSD,S1994_RMSD,DPP_RMSD,M1976_RMSD,L1970_RMSD,Kasten_RMSD,SP1965_RMSD,Hourwitz_RMSD
361,2014-05-19,1328.921,0.2813,-2.6604,3.1924,6.2169,6.4376,8.1179,1143.9936,57.0466,-2.5533,-0.1093,112.9377,16.1105,0.3977,-0.612,33569.5502,33465.7323,16762.8796,40.6909,26548.9741,26448.9741,13253.546,8.2927,455.2241,401.2934,39.5952,456.4635,38.336,369.1465,38.2578,38.6877,38.4524,37.9607,260.0569
362,2014-05-25,1325.8372,0.2118,-2.8534,2.2996,2.2131,2.3679,2.841,2483.4894,22.5413,0.8854,0.8167,44.5305,41.5943,0.9662,0.6907,35686.5133,35583.1077,17818.8257,111.8103,226897.7975,226797.7975,113425.3193,8.5864,573.5775,523.3409,97.3242,580.7119,131.1726,493.6679,130.4746,118.7146,125.142,127.2175,152.3476
363,2014-05-26,1325.359,0.2222,-3.3429,2.4281,1.3142,1.3109,1.4622,737.4695,10.711,0.8763,1.0346,21.1883,48.5062,0.971,0.6216,13501.3842,13392.8824,6724.2978,145.3838,206836.9499,206736.9499,103394.206,8.3995,596.4803,559.5634,93.2824,623.8603,168.3293,544.361,167.3761,153.8329,168.7925,159.6322,161.0305
364,2014-05-28,1324.4342,0.1802,-1.1048,1.9204,4.9299,4.9697,5.6946,3441.1969,45.1921,0.0994,0.9257,89.2769,45.6604,0.8181,0.0885,62669.9268,62567.2947,31312.1527,75.3201,115986.8608,115886.8608,57971.2777,8.5888,535.869,479.8859,72.5951,533.9374,93.2307,442.5812,92.6409,81.9511,85.4773,90.8625,171.0667
365,2014-05-29,1323.9878,0.1964,-2.197,2.1135,2.4435,2.5292,2.665,1920.6835,20.0527,0.9335,0.9432,39.6488,64.357,0.9827,0.7441,31189.2254,31085.6547,15570.0525,107.8163,183067.7479,182967.7479,91510.2065,8.4401,564.5727,519.6516,81.5012,579.2743,128.579,494.7486,127.7835,115.3623,125.1391,122.8214,174.9813
366,2014-05-30,1323.5523,0.2196,-2.7144,2.3968,3.1282,3.1479,3.5083,2296.2115,28.1655,0.3547,0.9281,55.6309,53.3297,0.8597,0.1682,40995.6121,40893.2855,20473.9785,83.2753,134273.7685,134173.7685,67113.6384,8.6162,545.0866,489.471,78.0857,543.3461,101.5572,451.885,100.9505,89.9727,93.7559,99.0514,159.7672
367,2014-06-01,1322.7141,0.1776,-1.9282,1.8894,1.709,1.7224,2.1539,205.1903,15.8572,0.5864,0.9005,31.3655,14.2212,0.9005,0.2507,8099.4407,7998.2132,4025.4904,132.6185,86707.9504,86607.9504,43330.0521,8.3853,588.4005,550.2908,85.3039,613.9043,154.0807,533.2386,153.1898,139.9586,152.4255,146.8535,171.0785
368,2014-06-02,1322.3116,0.22,-3.6148,2.4014,0.8687,0.8871,1.2003,249.7046,10.4985,0.6856,0.6566,20.711,17.737,0.8965,0.3851,7413.7665,7310.1447,3681.578,117.8464,120127.9047,120027.9047,60039.5525,8.7884,576.6486,513.6846,123.0449,565.5161,136.6288,467.4227,136.0749,125.6535,128.5024,134.7848,104.1136
369,2014-06-03,1321.9204,0.2923,-5.0605,3.3406,3.6528,3.6469,4.206,1428.2859,31.7115,-0.0357,1.0582,62.6989,34.5984,0.8115,-0.1076,32905.1366,32802.5739,16429.0306,115.0572,128808.9952,128708.9952,64381.6006,8.4562,567.9456,524.6997,78.5558,583.8914,135.0556,500.2704,134.2611,122.1227,132.4225,128.9967,171.9701
370,2014-06-04,1321.5405,0.3903,-7.8691,4.7817,6.8056,7.0891,7.7276,5471.8014,58.0829,-0.1765,0.5032,114.8456,52.6846,0.7127,-0.0483,87867.8744,87764.8142,43912.0359,104.9995,174310.7215,174210.7215,87134.2245,8.4412,559.1843,514.0947,72.3889,573.4323,125.213,488.1712,124.4234,112.1799,122.0687,119.44,175.961
371,2014-06-08,1320.1355,0.1735,-0.45,1.842,0.7557,0.764,0.9329,22.9841,7.7994,0.9735,1.016,15.3957,7.4404,0.9935,0.8012,1848.9044,1725.2076,893.9944,90.2133,28768.3089,28668.3089,14359.6209,8.6122,551.437,497.2105,86.4793,549.1979,108.1804,457.3286,107.5958,96.8201,99.8451,106.0133,156.8338
372,2014-06-09,1319.8133,0.2639,-3.4727,2.9609,2.3634,2.4053,2.8287,250.8222,22.3223,0.2981,0.679,44.1015,15.5814,0.8081,0.1751,11450.3296,11338.0349,5698.5055,62.0979,36112.1022,36012.1022,18032.4655,8.5419,523.4776,469.1535,56.4454,521.0578,80.075,429.0338,79.4841,68.6467,71.8921,77.8127,181.1844
373,2014-06-10,1319.5029,0.2619,-3.3853,2.9348,1.3298,1.3356,1.4871,166.3278,10.4418,0.4624,0.889,20.6725,22.2495,0.8696,0.1478,6041.1048,5927.4144,2992.8734,100.9873,66416.9417,66316.9417,33184.2144,8.2474,555.9112,518.4942,51.518,581.5623,122.4166,500.6588,121.5254,108.3011,120.8018,115.1772,203.9414
374,2014-06-12,1318.9177,0.1983,-1.1668,2.1357,2.1909,2.2273,2.4619,657.3317,19.6,0.9023,0.9789,38.7178,33.7423,0.9757,0.6361,17580.5533,17473.6241,8764.7753,63.5267,64408.6777,64308.6777,32180.5698,8.5581,520.0688,461.5374,65.4917,513.7506,81.8763,417.4811,81.3111,70.9362,74.2326,79.7801,177.1077
375,2014-06-13,1318.643,0.2085,-0.8726,2.2598,3.7171,3.9622,5.0088,301.2016,39.3551,0.3564,0.4648,77.7583,9.9031,0.7429,0.2558,15099.8408,14962.0887,7517.9868,38.7615,20303.9482,20203.9482,10129.4785,8.5115,480.2834,417.815,44.7017,468.332,52.1212,368.6601,51.7012,44.2807,46.2938,50.7873,204.1676
376,2014-06-14,1318.3803,0.3629,-8.7956,4.3567,7.7172,8.3059,9.8773,7709.4942,78.4777,-0.5359,0.2349,155.0299,39.5454,0.5521,-0.2102,115773.1687,115669.7114,57865.6587,83.5775,150711.8493,150611.8493,75335.8633,8.5558,539.4421,484.9359,78.7794,537.6537,101.2454,444.6458,100.6654,90.2241,93.87,98.8688,171.3776
377,2014-06-15,1318.1298,0.2833,-5.8976,3.2196,0.9518,0.9594,1.1096,197.0631,9.0497,0.9395,0.9727,17.8703,23.9435,0.9847,0.7654,6690.0471,6580.3323,3318.1497,151.8567,128965.8386,128865.8386,64458.4741,8.6168,607.0118,560.2761,121.8698,618.2551,171.2795,530.9297,170.5375,158.5661,166.7362,166.4837,122.6747
378,2014-06-20,1317.0601,0.233,-4.9853,2.5642,1.2665,1.2765,1.4874,290.0756,13.2774,-0.3717,0.4397,26.1865,24.5198,0.6386,-0.8805,10147.5959,10043.2432,5048.4535,121.3452,111360.7697,111260.7697,55656.1285,8.7973,574.9485,508.5799,128.0451,559.0582,140.5747,454.9153,140.0401,129.9465,132.9985,138.8331,92.9858
